0.000000 0.000000 0.000000
0.015625 0.000000 0.000000
0.031250 0.000000 0.000000
0.046875 0.000000 0.000000
0.062500 0.000000 0.000000
0.078125 0.000000 0.000000
0.093750 0.000000 0.000000
0.109375 0.000000 0.000000
0.125000 0.000000 0.000000
0.140625 0.000000 0.000000
0.156250 0.000000 0.000000
0.171875 0.000000 0.000000
0.187500 0.000000 0.000000
0.203125 0.000000 0.000000
0.218750 0.000000 0.000000
0.234375 0.000000 0.000000
0.250000 0.000000 0.000000
0.265625 0.000000 0.000000
0.281250 0.000000 0.000000
0.296875 0.000000 0.000000
0.312500 0.000000 0.000000
0.328125 0.000000 0.000000
0.343750 0.000000 0.000000
0.359375 0.000000 0.000000
0.375000 0.000000 0.000000
0.390625 0.000000 0.000000
0.406250 0.000000 0.000000
0.421875 0.000000 0.000000
0.437500 0.000000 0.000000
0.453125 0.000000 0.000000
0.468750 0.000000 0.000000
0.484375 0.000000 0.000000
0.500000 0.000000 0.000000
0.515625 0.000000 0.000000
0.531250 0.000000 0.000000
0.546875 0.000000 0.000000
0.562500 0.000000 0.000000
0.578125 0.000000 0.000000
0.593750 0.000000 0.000000
0.609375 0.000000 0.000000
0.625000 0.000000 0.000000
0.640625 0.000000 0.000000
0.656250 0.000000 0.000000
0.671875 0.000000 0.000000
0.687500 0.000000 0.000000
0.703125 0.000000 0.000000
0.718750 0.000000 0.000000
0.734375 0.000000 0.000000
0.750000 0.000000 0.000000
0.765625 0.000000 0.000000
0.781250 0.000000 0.000000
0.796875 0.000000 0.000000
0.812500 0.000000 0.000000
0.828125 0.000000 0.000000
0.843750 0.000000 0.000000
0.859375 0.000000 0.000000
0.875000 0.000000 0.000000
0.890625 0.000000 0.000000
0.906250 0.000000 0.000000
0.921875 0.000000 0.000000
0.937500 0.000000 0.000000
0.953125 0.000000 0.000000
0.968750 0.000000 0.000000
0.984375 0.000000 0.000000
1.000000 0.000000 0.000000
1.000000 0.015625 0.000000
0.984375 0.015625 0.000132
0.968750 0.015625 0.000264
0.953125 0.015625 0.000395
0.937500 0.015625 0.000526
0.921875 0.015625 0.000655
0.906250 0.015625 0.000783
0.890625 0.015625 0.000910
0.875000 0.015625 0.001034
0.859375 0.015625 0.001155
0.843750 0.015625 0.001273
0.828125 0.015625 0.001389
0.812500 0.015625 0.001500
0.796875 0.015625 0.001608
0.781250 0.015625 0.001711
0.765625 0.015625 0.001810
0.750000 0.015625 0.001904
0.734375 0.015625 0.001994
0.718750 0.015625 0.002078
0.703125 0.015625 0.002156
0.687500 0.015625 0.002229
0.671875 0.015625 0.002296
0.656250 0.015625 0.002357
0.640625 0.015625 0.002412
0.625000 0.015625 0.002461
0.609375 0.015625 0.002503
0.593750 0.015625 0.002539
0.578125 0.015625 0.002568
0.562500 0.015625 0.002592
0.546875 0.015625 0.002608
0.531250 0.015625 0.002618
0.515625 0.015625 0.002622
0.500000 0.015625 0.002619
0.484375 0.015625 0.002610
0.468750 0.015625 0.002595
0.453125 0.015625 0.002573
0.437500 0.015625 0.002545
0.421875 0.015625 0.002512
0.406250 0.015625 0.002472
0.390625 0.015625 0.002427
0.375000 0.015625 0.002376
0.359375 0.015625 0.002320
0.343750 0.015625 0.002259
0.328125 0.015625 0.002192
0.312500 0.015625 0.002121
0.296875 0.015625 0.002045
0.281250 0.015625 0.001964
0.265625 0.015625 0.001880
0.250000 0.015625 0.001791
0.234375 0.015625 0.001699
0.218750 0.015625 0.001602
0.203125 0.015625 0.001503
0.187500 0.015625 0.001400
0.171875 0.015625 0.001294
0.156250 0.015625 0.001186
0.140625 0.015625 0.001075
0.125000 0.015625 0.000962
0.109375 0.015625 0.000847
0.093750 0.015625 0.000729
0.078125 0.015625 0.000611
0.062500 0.015625 0.000490
0.046875 0.015625 0.000369
0.031250 0.015625 0.000247
0.015625 0.015625 0.000124
0.000000 0.015625 0.000000
0.000000 0.031250 0.000000
0.015625 0.031250 0.000247
0.031250 0.031250 0.000492
0.046875 0.031250 0.000736
0.062500 0.031250 0.000978
0.078125 0.031250 0.001218
0.093750 0.031250 0.001455
0.109375 0.031250 0.001689
0.125000 0.031250 0.001919
0.140625 0.031250 0.002144
0.156250 0.031250 0.002366
0.171875 0.031250 0.002582
0.187500 0.031250 0.002793
0.203125 0.031250 0.002998
0.218750 0.031250 0.003196
0.234375 0.031250 0.003388
0.250000 0.031250 0.003572
0.265625 0.031250 0.003749
0.281250 0.031250 0.003918
0.296875 0.031250 0.004078
0.312500 0.031250 0.004230
0.328125 0.031250 0.004372
0.343750 0.031250 0.004505
0.359375 0.031250 0.004627
0.375000 0.031250 0.004739
0.390625 0.031250 0.004840
0.406250 0.031250 0.004930
0.421875 0.031250 0.005009
0.437500 0.031250 0.005076
0.453125 0.031250 0.005132
0.468750 0.031250 0.005175
0.484375 0.031250 0.005205
0.500000 0.031250 0.005224
0.515625 0.031250 0.005229
0.531250 0.031250 0.005222
0.546875 0.031250 0.005202
0.562500 0.031250 0.005168
0.578125 0.031250 0.005122
0.593750 0.031250 0.005063
0.609375 0.031250 0.004992
0.625000 0.031250 0.004907
0.640625 0.031250 0.004810
0.656250 0.031250 0.004700
0.671875 0.031250 0.004579
0.687500 0.031250 0.004445
0.703125 0.031250 0.004300
0.718750 0.031250 0.004143
0.734375 0.031250 0.003976
0.750000 0.031250 0.003798
0.765625 0.031250 0.003610
0.781250 0.031250 0.003413
0.796875 0.031250 0.003207
0.812500 0.031250 0.002992
0.828125 0.031250 0.002769
0.843750 0.031250 0.002540
0.859375 0.031250 0.002303
0.875000 0.031250 0.002061
0.890625 0.031250 0.001814
0.906250 0.031250 0.001562
0.921875 0.031250 0.001307
0.937500 0.031250 0.001048
0.953125 0.031250 0.000788
0.968750 0.031250 0.000526
0.984375 0.031250 0.000263
1.000000 0.031250 0.000000
1.000000 0.046875 0.000000
0.984375 0.046875 0.000393
0.968750 0.046875 0.000785
0.953125 0.046875 0.001177
0.937500 0.046875 0.001567
0.921875 0.046875 0.001953
0.906250 0.046875 0.002335
0.890625 0.046875 0.002711
0.875000 0.046875 0.003080
0.859375 0.046875 0.003442
0.843750 0.046875 0.003795
0.828125 0.046875 0.004138
0.812500 0.046875 0.004470
0.796875 0.046875 0.004791
0.781250 0.046875 0.005100
0.765625 0.046875 0.005394
0.750000 0.046875 0.005675
0.734375 0.046875 0.005941
0.718750 0.046875 0.006191
0.703125 0.046875 0.006425
0.687500 0.046875 0.006642
0.671875 0.046875 0.006841
0.656250 0.046875 0.007023
0.640625 0.046875 0.007187
0.625000 0.046875 0.007332
0.609375 0.046875 0.007459
0.593750 0.046875 0.007566
0.578125 0.046875 0.007654
0.562500 0.046875 0.007723
0.546875 0.046875 0.007773
0.531250 0.046875 0.007803
0.515625 0.046875 0.007814
0.500000 0.046875 0.007806
0.484375 0.046875 0.007778
0.468750 0.046875 0.007733
0.453125 0.046875 0.007668
0.437500 0.046875 0.007586
0.421875 0.046875 0.007485
0.406250 0.046875 0.007368
0.390625 0.046875 0.007233
0.375000 0.046875 0.007082
0.359375 0.046875 0.006914
0.343750 0.046875 0.006731
0.328125 0.046875 0.006533
0.312500 0.046875 0.006321
0.296875 0.046875 0.006095
0.281250 0.046875 0.005855
0.265625 0.046875 0.005603
0.250000 0.046875 0.005339
0.234375 0.046875 0.005063
0.218750 0.046875 0.004776
0.203125 0.046875 0.004480
0.187500 0.046875 0.004173
0.171875 0.046875 0.003858
0.156250 0.046875 0.003535
0.140625 0.046875 0.003205
0.125000 0.046875 0.002867
0.109375 0.046875 0.002523
0.093750 0.046875 0.002174
0.078125 0.046875 0.001820
0.062500 0.046875 0.001462
0.046875 0.046875 0.001100
0.031250 0.046875 0.000735
0.015625 0.046875 0.000368
0.000000 0.046875 0.000000
0.000000 0.062500 0.000000
0.015625 0.062500 0.000489
0.031250 0.062500 0.000976
0.046875 0.062500 0.001460
0.062500 0.062500 0.001940
0.078125 0.062500 0.002415
0.093750 0.062500 0.002885
0.109375 0.062500 0.003349
0.125000 0.062500 0.003805
0.140625 0.062500 0.004253
0.156250 0.062500 0.004691
0.171875 0.062500 0.005120
0.187500 0.062500 0.005538
0.203125 0.062500 0.005944
0.218750 0.062500 0.006338
0.234375 0.062500 0.006718
0.250000 0.062500 0.007084
0.265625 0.062500 0.007435
0.281250 0.062500 0.007770
0.296875 0.062500 0.008088
0.312500 0.062500 0.008388
0.328125 0.062500 0.008670
0.343750 0.062500 0.008932
0.359375 0.062500 0.009175
0.375000 0.062500 0.009397
0.390625 0.062500 0.009598
0.406250 0.062500 0.009777
0.421875 0.062500 0.009933
0.437500 0.062500 0.010066
0.453125 0.062500 0.010175
0.468750 0.062500 0.010261
0.484375 0.062500 0.010322
0.500000 0.062500 0.010358
0.515625 0.062500 0.010368
0.531250 0.062500 0.010354
0.546875 0.062500 0.010314
0.562500 0.062500 0.010248
0.578125 0.062500 0.010156
0.593750 0.062500 0.010039
0.609375 0.062500 0.009897
0.625000 0.062500 0.009729
0.640625 0.062500 0.009537
0.656250 0.062500 0.009319
0.671875 0.062500 0.009078
0.687500 0.062500 0.008813
0.703125 0.062500 0.008525
0.718750 0.062500 0.008215
0.734375 0.062500 0.007883
0.750000 0.062500 0.007530
0.765625 0.062500 0.007158
0.781250 0.062500 0.006767
0.796875 0.062500 0.006358
0.812500 0.062500 0.005932
0.828125 0.062500 0.005491
0.843750 0.062500 0.005035
0.859375 0.062500 0.004567
0.875000 0.062500 0.004087
0.890625 0.062500 0.003597
0.906250 0.062500 0.003098
0.921875 0.062500 0.002591
0.937500 0.062500 0.002079
0.953125 0.062500 0.001562
0.968750 0.062500 0.001042
0.984375 0.062500 0.000521
1.000000 0.062500 0.000000
1.000000 0.078125 0.000000
0.984375 0.078125 0.000648
0.968750 0.078125 0.001295
0.953125 0.078125 0.001941
0.937500 0.078125 0.002584
0.921875 0.078125 0.003220
0.906250 0.078125 0.003850
0.890625 0.078125 0.004470
0.875000 0.078125 0.005079
0.859375 0.078125 0.005676
0.843750 0.078125 0.006258
0.828125 0.078125 0.006824
0.812500 0.078125 0.007372
0.796875 0.078125 0.007901
0.781250 0.078125 0.008409
0.765625 0.078125 0.008895
0.750000 0.078125 0.009358
0.734375 0.078125 0.009796
0.718750 0.078125 0.010209
0.703125 0.078125 0.010594
0.687500 0.078125 0.010952
0.671875 0.078125 0.011282
0.656250 0.078125 0.011582
0.640625 0.078125 0.011852
0.625000 0.078125 0.012091
0.609375 0.078125 0.012299
0.593750 0.078125 0.012477
0.578125 0.078125 0.012622
0.562500 0.078125 0.012736
0.546875 0.078125 0.012817
0.531250 0.078125 0.012867
0.515625 0.078125 0.012885
0.500000 0.078125 0.012872
0.484375 0.078125 0.012827
0.468750 0.078125 0.012752
0.453125 0.078125 0.012646
0.437500 0.078125 0.012510
0.421875 0.078125 0.012344
0.406250 0.078125 0.012150
0.390625 0.078125 0.011928
0.375000 0.078125 0.011679
0.359375 0.078125 0.011403
0.343750 0.078125 0.011101
0.328125 0.078125 0.010775
0.312500 0.078125 0.010424
0.296875 0.078125 0.010051
0.281250 0.078125 0.009656
0.265625 0.078125 0.009240
0.250000 0.078125 0.008804
0.234375 0.078125 0.008350
0.218750 0.078125 0.007877
0.203125 0.078125 0.007388
0.187500 0.078125 0.006883
0.171875 0.078125 0.006363
0.156250 0.078125 0.005831
0.140625 0.078125 0.005285
0.125000 0.078125 0.004729
0.109375 0.078125 0.004162
0.093750 0.078125 0.003586
0.078125 0.078125 0.003002
0.062500 0.078125 0.002411
0.046875 0.078125 0.001814
0.031250 0.078125 0.001213
0.015625 0.078125 0.000608
0.000000 0.078125 0.000000
0.000000 0.093750 0.000000
0.015625 0.093750 0.000724
0.031250 0.093750 0.001445
0.046875 0.093750 0.002162
0.062500 0.093750 0.002873
0.078125 0.093750 0.003578
0.093750 0.093750 0.004274
0.109375 0.093750 0.004960
0.125000 0.093750 0.005636
0.140625 0.093750 0.006299
0.156250 0.093750 0.006949
0.171875 0.093750 0.007585
0.187500 0.093750 0.008204
0.203125 0.093750 0.008806
0.218750 0.093750 0.009389
0.234375 0.093750 0.009952
0.250000 0.093750 0.010494
0.265625 0.093750 0.011013
0.281250 0.093750 0.011509
0.296875 0.093750 0.011980
0.312500 0.093750 0.012425
0.328125 0.093750 0.012842
0.343750 0.093750 0.013231
0.359375 0.093750 0.013591
0.375000 0.093750 0.013920
0.390625 0.093750 0.014217
0.406250 0.093750 0.014482
0.421875 0.093750 0.014713
0.437500 0.093750 0.014910
0.453125 0.093750 0.015072
0.468750 0.093750 0.015199
0.484375 0.093750 0.015289
0.500000 0.093750 0.015342
0.515625 0.093750 0.015358
0.531250 0.093750 0.015336
0.546875 0.093750 0.015277
0.562500 0.093750 0.015179
0.578125 0.093750 0.015044
0.593750 0.093750 0.014870
0.609375 0.093750 0.014659
0.625000 0.093750 0.014411
0.640625 0.093750 0.014125
0.656250 0.093750 0.013804
0.671875 0.093750 0.013446
0.687500 0.093750 0.013054
0.703125 0.093750 0.012627
0.718750 0.093750 0.012167
0.734375 0.093750 0.011676
0.750000 0.093750 0.011153
0.765625 0.093750 0.010602
0.781250 0.093750 0.010022
0.796875 0.093750 0.009417
0.812500 0.093750 0.008786
0.828125 0.093750 0.008133
0.843750 0.093750 0.007458
0.859375 0.093750 0.006765
0.875000 0.093750 0.006054
0.890625 0.093750 0.005328
0.906250 0.093750 0.004589
0.921875 0.093750 0.003838
0.937500 0.093750 0.003079
0.953125 0.093750 0.002314
0.968750 0.093750 0.001544
0.984375 0.093750 0.000772
1.000000 0.093750 0.000000
1.000000 0.109375 0.000000
0.984375 0.109375 0.000894
0.968750 0.109375 0.001787
0.953125 0.109375 0.002679
0.937500 0.109375 0.003565
0.921875 0.109375 0.004443
0.906250 0.109375 0.005312
0.890625 0.109375 0.006168
0.875000 0.109375 0.007008
0.859375 0.109375 0.007831
0.843750 0.109375 0.008634
0.828125 0.109375 0.009415
0.812500 0.109375 0.010171
0.796875 0.109375 0.010901
0.781250 0.109375 0.011602
0.765625 0.109375 0.012273
0.750000 0.109375 0.012911
0.734375 0.109375 0.013516
0.718750 0.109375 0.014085
0.703125 0.109375 0.014617
0.687500 0.109375 0.015111
0.671875 0.109375 0.015565
0.656250 0.109375 0.015979
0.640625 0.109375 0.016352
0.625000 0.109375 0.016682
0.609375 0.109375 0.016970
0.593750 0.109375 0.017214
0.578125 0.109375 0.017415
0.562500 0.109375 0.017571
0.546875 0.109375 0.017684
0.531250 0.109375 0.017753
0.515625 0.109375 0.017778
0.500000 0.109375 0.017760
0.484375 0.109375 0.017698
0.468750 0.109375 0.017594
0.453125 0.109375 0.017448
0.437500 0.109375 0.017260
0.421875 0.109375 0.017032
0.406250 0.109375 0.016764
0.390625 0.109375 0.016458
0.375000 0.109375 0.016114
0.359375 0.109375 0.015733
0.343750 0.109375 0.015317
0.328125 0.109375 0.014866
0.312500 0.109375 0.014383
0.296875 0.109375 0.013868
0.281250 0.109375 0.013323
0.265625 0.109375 0.012749
0.250000 0.109375 0.012148
0.234375 0.109375 0.011521
0.218750 0.109375 0.010869
0.203125 0.109375 0.010194
0.187500 0.109375 0.009497
0.171875 0.109375 0.008780
0.156250 0.109375 0.008045
0.140625 0.109375 0.007292
0.125000 0.109375 0.006524
0.109375 0.109375 0.005742
0.093750 0.109375 0.004947
0.078125 0.109375 0.004142
0.062500 0.109375 0.003326
0.046875 0.109375 0.002503
0.031250 0.109375 0.001673
0.015625 0.109375 0.000838
0.000000 0.109375 0.000000
0.000000 0.125000 0.000000
0.015625 0.125000 0.000950
0.031250 0.125000 0.001896
0.046875 0.125000 0.002836
0.062500 0.125000 0.003768
0.078125 0.125000 0.004692
0.093750 0.125000 0.005605
0.109375 0.125000 0.006505
0.125000 0.125000 0.007391
0.140625 0.125000 0.008261
0.156250 0.125000 0.009114
0.171875 0.125000 0.009947
